Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
204,86.0,allahabad,0.6153846153846154,0,0,2,2,1,0,2.0,Sulem Sarai,834.0,8.0,1,1,0,0,0,100-199
205,135.0,allahabad,1.0,1,-1,3,3,-1,0,3.0,Ashoknagar,1300.0,5.0,0,0,0,0,0,100-199
206,85.0,allahabad,1.0,1,-1,2,0,-1,-1,2.0,Pushp Krishn Palace Civil Lines,985.6,3.0,0,0,0,0,0,100-199
207,125.0,allahabad,0.0,2,0,2,2,0,0,3.0,Brij Kishore Vihar Civil Lines,1100.0,0.0,0,0,0,0,0,100-199
208,90.0,allahabad,0.0,1,315,2,1,-1,0,2.0,Ashoknagar,1150.0,0.0,0,0,1,0,0,100-199
209,64.0,allahabad,0.6666666666666666,0,0,2,1,-1,0,2.0,Civil Lines,800.0,2.0,0,0,0,0,0,100-199
210,48.0,allahabad,0.8571428571428571,2,0,2,5,1,0,2.0,Rudra Enclave Dandi,984.0,6.0,0,1,1,0,0,100-199
211,90.0,allahabad,0.25,0,0,2,2,-1,0,3.0,Civil Lines,1036.0,1.0,0,0,0,0,0,100-199
212,30.0,allahabad,0.25,1,-1,1,0,1,-1,1.0,Alopibagh,400.0,1.0,0,0,0,0,0,100-199
213,70.0,allahabad,0.1666666666666667,0,90,3,1,-1,0,2.0,Ansals Prayagkunj Civil Lines,750.0,1.0,0,1,1,0,0,100-199
214,530.0,allahabad,0.0,-1,-1,9,0,-1,-1,10.0,Church Lane,6560.0,0.0,0,0,0,0,0,100-199
215,62.6,allahabad,,0,90,3,2,1,0,3.0,Imperial Green Naini,1188.0,,1,1,0,0,0,100-199
216,60.0,allahabad,0.5,0,0,2,2,-1,0,3.0,suhasini Allahabad,950.0,2.0,0,1,1,0,0,100-199
217,47.0,allahabad,0.4545454545454545,0,-1,2,2,-1,1,2.0,Jhalwa,719.2,5.0,0,0,0,0,0,100-199
218,280.0,allahabad,0.0,2,270,6,3,1,0,10.0,Meerapur,113.6,0.0,0,0,0,0,0,100-199
219,59.0,allahabad,1.0,1,135,4,2,-1,0,5.0,jawaharlal nehru road near Parvati hospital Allahabad,1500.0,4.0,0,1,1,0,0,100-199
220,75.0,allahabad,0.0,2,-1,3,0,-1,-1,3.0,Muirabad,120.0,0.0,0,0,0,0,0,100-199
221,35.0,allahabad,0.25,2,-1,2,1,-1,-1,2.0,Allapur,700.0,1.0,0,0,0,0,0,100-199
222,17.0,allahabad,1.0,2,-1,1,1,-1,-1,1.0,Naini,400.0,3.0,0,0,0,0,0,100-199
223,240.0,allahabad,0.1666666666666667,0,90,4,4,-1,0,4.0,Skynet Galaxy Hanumant Apartments Civil Lines,2050.0,1.0,1,1,1,0,0,100-199
224,65.0,allahabad,0.6666666666666666,0,-1,2,2,-1,0,2.0,Civil Lines,840.0,2.0,0,0,0,0,0,100-199
225,100.0,allahabad,1.0,2,90,2,1,1,0,2.0,Civil Lines,938.0,6.0,0,1,1,0,0,100-199
226,45.0,allahabad,0.5,1,-1,1,0,-1,-1,1.0,Tularambagh,450.0,2.0,0,0,0,0,0,100-199
227,130.0,allahabad,1.0,1,90,2,2,-1,-1,2.0,Pushp Krishn Palace Civil Lines,1350.0,6.0,0,0,0,0,0,100-199
228,44.0,allahabad,1.0,0,135,2,3,-1,0,3.0,"Mahaveer enclave, Bamrauli near Airport Allahabad",1320.0,6.0,0,1,1,0,0,100-199
229,,allahabad,1.0,-1,-1,1,0,-1,-1,3.0,Church Lane,640.0,1.0,0,0,0,0,0,100-199
230,62.0,allahabad,0.07692307692307693,0,-1,2,0,-1,-1,2.0,Naini,0.0,1.0,0,0,0,0,0,100-199
231,58.0,allahabad,0.2857142857142857,0,90,2,4,0,0,3.0,Omaxe Aananda Naini,935.0,4.0,0,1,1,0,1,100-199
232,60.0,allahabad,0.5714285714285714,2,-1,3,3,-1,-1,3.0,Rudra Enclave Dandi,52.0,4.0,0,0,0,0,0,100-199
233,85.0,allahabad,1.0,1,90,3,2,1,0,3.0,Golden Heights Chaufatka,1040.0,7.0,1,1,1,0,0,100-199
234,60.0,allahabad,0.6666666666666666,0,90,3,2,1,0,3.0,Mahewapatti Pachhim,0.0,2.0,1,0,1,0,0,100-199
235,65.0,allahabad,1.0,1,-1,3,0,-1,-1,3.0,Preetam Nagar,1162.4,6.0,0,0,0,0,0,100-199
236,44.8,allahabad,1.0,1,0,2,2,-1,0,2.0,Sherwani legency Allahabad,890.0,12.0,0,1,1,0,1,100-199
237,85.0,allahabad,1.0,1,-1,2,2,1,-1,2.0,Civil Lines,800.0,3.0,0,0,0,0,0,100-199
238,20.0,allahabad,0.25,1,-1,1,1,1,-1,1.0,Kalindipuram,440.0,1.0,0,0,0,0,0,100-199
239,46.3,allahabad,0.6,1,-1,2,2,-1,-1,2.0,Imperial Green Naini,690.0,3.0,0,0,0,0,0,100-199
240,26.0,allahabad,1.0,2,-1,1,0,-1,-1,1.0,Darbhanga colony Allahabad,650.0,1.0,0,0,0,0,0,100-199
241,60.0,allahabad,0.3333333333333333,0,90,2,2,-1,0,2.0,Preetam Nagar,1430.0,1.0,0,0,1,0,0,100-199
242,110.0,allahabad,1.0,2,315,2,2,-1,0,3.0,JMD Ideal Jheel Apartment Katra,1200.0,4.0,0,0,1,0,0,100-199
243,55.0,allahabad,1.0,2,-1,2,0,-1,-1,2.0,Meerapur near gurunanak park Allahabad,0.0,2.0,0,0,0,0,0,100-199
244,47.2,allahabad,0.3,0,90,2,3,-1,0,2.0,Imperial Green Naini,695.0,3.0,0,0,1,0,0,100-199
245,77.0,allahabad,1.0,0,-1,2,2,-1,-1,2.0,Civil Lines,1100.0,3.0,0,0,0,0,0,100-199
246,46.5,allahabad,0.4285714285714285,1,0,2,4,0,0,2.0,Padam Enclave Yamunotri Nagar,810.0,3.0,0,1,1,0,0,100-199
247,30.5,allahabad,0.25,0,90,1,1,-1,0,1.0,Subedarganj,0.0,1.0,0,0,0,0,0,100-199
248,50.0,allahabad,0.2727272727272727,1,90,2,2,-1,0,2.0,Jhalwa,710.0,3.0,0,1,1,0,0,100-199
249,65.0,allahabad,1.0,0,270,2,2,-1,0,2.0,Pushp Ganga Exotica Sulem Sarai,840.0,14.0,0,1,1,0,0,100-199
250,48.0,allahabad,1.0,1,45,3,1,-1,0,4.0,Allahpur,1350.0,4.0,0,0,0,0,0,100-199
251,59.0,allahabad,0.2666666666666667,1,90,2,3,0,0,3.0,Omaxe Aananda Naini,1000.0,4.0,1,1,1,0,1,100-199
252,70.0,allahabad,0.3333333333333333,1,-1,3,0,-1,-1,3.0,Himmat Ganj,1760.0,1.0,0,0,0,0,0,100-199
253,15.0,allahabad,0.0,1,-1,1,0,-1,-1,1.0,Nasibur bakhtiyari Allahabad,28.0,0.0,0,0,0,0,0,100-199
254,106.0,allahabad,0.4,0,90,2,2,1,0,2.0,Lukarganj,888.0,2.0,1,1,1,0,0,100-199
255,22.0,allahabad,0.5,1,90,1,1,-1,0,1.0,Phaphamau,355.0,1.0,0,0,0,0,0,100-199
256,100.0,allahabad,1.0,0,90,2,4,-1,0,3.0,Lukarganj,1105.0,4.0,0,0,1,0,0,100-199
257,80.0,allahabad,0.25,1,-1,2,0,-1,0,3.0,Rajapur,1440.0,1.0,0,0,0,0,0,100-199
258,170.0,allahabad,0.7142857142857143,0,0,3,3,-1,0,3.0,Sai Dham Padam Tower Civil Lines,1450.0,5.0,0,0,1,0,0,100-199
259,91.0,allahabad,0.8,0,90,2,2,1,0,2.0,Lukarganj,1004.0,4.0,1,1,0,0,0,100-199
260,90.0,allahabad,0.5,2,45,2,2,-1,0,2.0,Civil Lines,880.0,2.0,0,0,0,0,0,100-199
261,36.0,allahabad,0.3333333333333333,0,90,2,1,-1,0,2.0,Meerapur,832.0,1.0,0,0,0,0,0,100-199
262,28.0,allahabad,,-1,-1,0,0,-1,-1,1.0,Citizen Ecoheights Jhusi,591.2,,0,0,0,0,0,100-199
263,16.0,allahabad,0.0,1,0,1,0,-1,-1,,Preetam Nagar,0.0,0.0,0,0,0,0,0,100-199
264,185.0,allahabad,0.8333333333333334,1,-1,3,0,-1,-1,3.0,Civil Lines,1200.0,5.0,0,0,0,0,0,100-199
265,95.0,allahabad,0.5714285714285714,1,90,3,3,-1,0,3.0,Preetam Nagar,1456.0,4.0,0,1,1,0,0,100-199
266,50.0,allahabad,0.5,1,-1,1,0,-1,-1,1.0,Mutthiganj,560.0,2.0,0,0,0,0,0,100-199
267,65.0,allahabad,1.0,1,-1,2,2,-1,-1,3.0,Tagore Town,807.0,2.0,0,0,0,0,0,100-199
268,75.0,allahabad,0.0,0,270,2,1,-1,0,2.0,George Town,700.0,0.0,0,0,1,0,0,100-199
269,56.0,allahabad,0.7857142857142857,0,225,2,4,0,0,3.0,Omaxe Aananda Naini,935.0,11.0,0,1,1,0,1,100-199
270,33.0,allahabad,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Bamrauli,688.0,2.0,0,0,0,0,0,100-199
271,90.0,allahabad,0.25,1,180,2,2,-1,0,3.0,Civil Lines,560.0,1.0,0,0,0,0,0,100-199
272,85.0,allahabad,0.3333333333333333,0,45,4,4,-1,0,3.0,Jhusi,0.0,2.0,1,0,1,0,1,100-199
273,70.0,allahabad,0.25,1,-1,2,1,1,-1,3.0,Tagore Town,1100.0,1.0,0,0,0,0,0,100-199
274,100.0,allahabad,1.0,0,90,2,1,-1,0,4.0,Nyay Enclave Ashoknagar,3000.0,2.0,0,1,0,0,0,100-199
275,20.0,allahabad,0.0,0,-1,1,0,-1,-1,1.0,Solitaire Valley Jhalwa,344.8,0.0,0,0,0,0,0,100-199
276,18.0,allahabad,0.1428571428571428,0,90,2,2,-1,3,1.0,Kalindipuram,0.0,1.0,0,1,1,0,0,100-199
277,45.0,allahabad,0.2222222222222222,2,-1,2,1,-1,-1,2.0,Rudra Sangam Jhusi,536.0,2.0,0,0,0,0,0,100-199
278,60.0,allahabad,0.5,0,90,2,2,1,0,2.0,Pushp Ganga Exotica Sulem Sarai,650.0,6.0,0,1,1,0,1,100-199
279,80.0,allahabad,0.5833333333333334,0,90,2,3,1,0,3.0,Pushp Ganga Exotica Sulem Sarai,750.0,7.0,0,1,1,0,1,100-199
280,55.0,allahabad,0.7142857142857143,0,-1,2,2,-1,0,2.0,Deepshikha apartment Allahabad,0.0,5.0,0,0,1,0,0,100-199
281,56.0,allahabad,0.5,0,-1,2,2,-1,-1,2.0,Sangam Enclave Kydganj Allahabad,1000.0,2.0,0,0,0,0,0,100-199
282,14.0,allahabad,0.25,0,-1,1,0,-1,-1,1.0,ADA Manas Vihar Naini,240.0,2.0,0,0,0,0,0,100-199
283,75.0,allahabad,1.0,0,90,2,2,0,0,2.0,Civil Lines,980.0,3.0,0,0,1,0,0,100-199
284,55.0,allahabad,0.75,1,-1,2,0,-1,-1,3.0,"Sohbatiabagh, Allahabad Allahabad",721.6,3.0,0,0,0,0,0,100-199
285,19.0,allahabad,1.0,0,90,1,1,-1,0,2.0,ADA Budh Vihar Awas Yojna Jhalwa,300.0,3.0,0,1,1,0,0,100-199
286,48.0,allahabad,0.3,0,-1,2,2,-1,-1,2.0,Imperial Green Naini,904.0,3.0,0,0,0,0,0,100-199
287,90.0,allahabad,0.4,0,-1,3,0,-1,-1,3.0,Rudra Aakriti Naini,1096.0,4.0,0,0,0,0,0,100-199
288,56.0,allahabad,0.5454545454545454,0,90,2,2,-1,0,2.0,Kalindipuram,900.0,6.0,0,1,1,0,0,100-199
289,68.0,allahabad,0.5,1,-1,2,1,-1,-1,3.0,George Town,2.0,3.0,0,0,0,0,0,100-199
290,105.0,allahabad,0.8888888888888888,1,-1,2,0,-1,-1,2.0,Pushp Krishn Palace Civil Lines,985.6,8.0,0,0,0,0,0,100-199
291,8.0,allahabad,1.0,0,-1,1,0,-1,-1,,Govindpur,320.0,3.0,0,0,0,0,0,100-199
292,,allahabad,,0,-1,1,0,-1,-1,1.0,Citizen Shubhalay Jhusi,680.0,,1,0,0,0,0,100-199
293,77.0,allahabad,0.0,1,-1,2,0,-1,-1,2.0,Stanley Road,1200.0,0.0,0,0,0,0,0,100-199
294,240.0,allahabad,0.5714285714285714,1,-1,3,3,1,0,4.0,Civil Lines,1800.0,4.0,0,0,1,0,0,100-199
295,240.0,allahabad,0.3,1,-1,3,3,-1,-1,4.0,Civil Lines,1850.0,3.0,0,0,0,0,0,100-199
296,63.0,allahabad,0.3333333333333333,0,90,2,2,1,0,2.0,Pushp Ganga Exotica Sulem Sarai,645.0,4.0,1,1,0,0,0,100-199
297,190.0,allahabad,0.4,1,0,3,3,-1,0,3.0,Civil Lines,1520.0,4.0,0,0,0,0,0,100-199
298,162.0,allahabad,0.4285714285714285,1,-1,3,3,-1,0,3.0,Civil Lines,1400.0,3.0,0,0,0,0,0,100-199
299,55.0,allahabad,0.7857142857142857,0,90,3,4,0,0,3.0,Omaxe Aananda Naini,935.0,11.0,0,1,1,0,1,100-199
300,62.0,allahabad,0.8,0,90,2,2,-1,0,2.0,Skynet Galaxy Hanumant Apartments Civil Lines,800.0,4.0,0,1,0,0,0,100-199
301,78.2,allahabad,,1,0,3,2,1,0,3.0,Sai Dham Apartment Govind Nagar Rajrooppur,1050.0,,0,1,1,0,0,100-199
302,120.0,allahabad,0.4285714285714285,0,0,2,3,-1,0,2.0,Civil Lines,950.0,3.0,0,1,0,0,0,100-199
303,130.0,allahabad,0.0,0,90,3,3,-1,0,3.0,Civil Lines,1300.0,0.0,0,1,1,0,0,100-199
304,66.0,allahabad,0.3333333333333333,0,270,2,1,-1,0,2.0,Civil Lines,775.0,1.0,0,1,0,0,0,100-199
305,76.0,allahabad,,1,90,2,2,1,0,2.0,Tagore Town,580.0,,0,0,1,0,0,100-199
306,76.9,allahabad,0.0,0,270,2,2,1,0,3.0,Kareli,900.0,0.0,1,0,1,0,0,100-199
307,95.0,allahabad,,1,0,3,3,1,0,4.0,Sai Dham Apartment Govind Nagar Rajrooppur,1254.0,,0,1,1,0,0,100-199
308,170.0,allahabad,,1,45,3,3,1,0,3.0,Civil Lines,1100.0,,0,1,0,0,0,100-199
309,135.0,allahabad,,1,45,2,2,1,0,2.0,Civil Lines,1087.0,,1,1,1,0,0,100-199
310,201.0,allahabad,,1,45,3,3,1,0,3.0,Civil Lines,1777.0,,1,1,1,0,0,100-199
311,65.0,allahabad,,1,90,3,3,1,0,3.0,Meerapur,1178.0,,0,0,1,0,0,100-199
312,110.0,allahabad,0.625,2,90,2,2,1,0,2.0,Ashoknagar,1000.0,5.0,0,1,0,0,1,100-199
313,46.6,allahabad,,1,90,2,2,1,0,2.0,Paras Greens Mundera,793.0,,1,1,1,0,1,100-199
314,127.0,allahabad,0.0,1,90,2,2,1,0,2.0,Lukarganj,888.0,0.0,1,0,1,0,0,100-199
315,60.0,allahabad,,1,45,2,2,1,0,2.0,Pushp Ganga Exotica Sulem Sarai,789.0,,1,1,1,0,0,100-199
316,80.0,allahabad,,1,0,2,2,1,0,2.0,Civil Lines,588.0,,0,1,1,0,0,100-199
317,61.0,allahabad,0.6666666666666666,0,0,2,1,-1,0,2.0,Civil Lines,750.0,2.0,0,1,1,0,0,100-199
318,46.9,allahabad,0.5,1,90,2,4,1,0,2.0,Imperial Green Dandi,904.0,5.0,1,1,1,0,0,100-199
319,,allahabad,0.5454545454545454,0,0,2,3,1,0,2.0,Civil Lines,1080.0,6.0,0,1,0,0,0,100-199
320,60.0,allahabad,1.0,0,90,2,1,1,0,2.0,Gupta Mayashree Residency Naini,750.0,4.0,0,0,1,0,0,100-199
321,68.0,allahabad,1.0,0,90,3,4,-1,0,4.0,Naini,1106.0,7.0,0,0,1,0,0,100-199
322,45.2,allahabad,0.2,0,90,2,4,-1,0,2.0,Imperial Green Naini,690.0,2.0,1,1,1,0,0,100-199
323,40.0,allahabad,0.3333333333333333,1,90,2,4,1,0,2.0,Padam Enclave Yamunotri Nagar,684.0,2.0,0,1,0,0,0,100-199
324,22.0,bhopal,1.0,0,180,2,3,-1,0,2.0,E-7,600.0,3.0,0,0,0,0,0,100-199
325,31.0,bhopal,0.6666666666666666,0,-1,2,1,1,-1,3.0,Bhopal,960.0,4.0,0,0,0,0,0,100-199
326,50.0,bhopal,0.5,0,-1,2,0,-1,-1,3.0,Arera Colony,1280.0,2.0,0,0,0,0,0,100-199
327,19.0,bhopal,0.5,0,45,2,2,-1,0,2.0,Signature 360 Katara Hills,740.0,3.0,0,1,0,0,0,100-199
328,18.0,bhopal,,-1,-1,0,0,-1,-1,2.0,Girnar Hills Amrawad Khurd,484.0,,0,0,0,0,0,100-199
329,26.0,bhopal,0.5,1,-1,2,3,-1,-1,2.0,Ruchi Lifescapes Hoshangabad Road,1150.0,3.0,0,0,0,0,0,100-199
330,25.0,bhopal,0.25,1,-1,2,0,-1,-1,3.0,Arera Colony,880.0,1.0,0,0,0,0,0,100-199
331,28.0,bhopal,0.5,0,0,2,2,-1,0,2.0,Agrawal Sagar Lakeview Homes Ayodhya Bypass,1055.0,3.0,0,0,0,0,0,100-199
332,22.0,bhopal,1.0,0,-1,2,2,-1,-1,3.0,IBD Royal City Salaiya,840.0,6.0,0,0,0,0,0,100-199
333,23.0,bhopal,0.8333333333333334,0,-1,2,0,-1,-1,2.0,Sheetal Dham Hoshangabad Road,716.0,5.0,0,0,0,0,0,100-199
334,48.0,bhopal,0.3333333333333333,1,-1,4,4,1,0,4.0,Danish Nagar,1400.0,2.0,0,1,1,0,0,100-199
335,35.0,bhopal,,0,-1,3,1,1,-1,3.0,Katara Hills,960.0,,0,0,0,0,0,100-199
336,135.0,bhopal,1.0,0,-1,3,0,-1,-1,3.0,Paras Emperor Phase 1 Bawaria Kalan,1019.2,14.0,0,1,1,0,1,100-199
337,15.5,bhopal,0.0,0,0,1,1,-1,0,2.0,Goyal Anand Apartment Bhopal,500.0,0.0,0,0,1,0,0,100-199
338,18.0,bhopal,0.5,0,90,2,1,-1,0,2.0,IBD Hallmark Citii Kolar Road Janki Nagar,628.0,2.0,0,1,0,0,0,100-199
339,22.0,bhopal,0.6666666666666666,1,-1,2,2,1,-1,2.0,Kolar Road Janki Nagar,560.0,4.0,0,0,0,0,0,100-199
340,27.0,bhopal,1.0,1,-1,2,0,-1,-1,2.0,Lalghati,720.0,6.0,0,0,0,0,0,100-199
341,26.8,bhopal,1.0,0,-1,2,2,-1,0,3.0,Ayodhya Bypass,1141.6,6.0,1,1,1,0,0,100-199
342,33.0,bhopal,1.0,-1,-1,2,0,-1,-1,3.0,Deepak Nagar,960.0,2.0,0,0,0,0,0,100-199
343,34.0,bhopal,1.0,1,-1,2,1,-1,-1,3.0,Queens Home Bhopal,916.0,3.0,0,0,0,0,0,100-199
344,25.0,bhopal,0.0,0,-1,2,1,-1,-1,3.0,Lambakhera,960.0,0.0,0,0,0,0,0,100-199
345,23.0,bhopal,1.0,0,-1,2,1,-1,-1,2.0,Kamla Nagar,368.0,2.0,0,0,0,0,0,100-199
346,,bhopal,0.6,0,-1,1,1,-1,-1,1.0,Fortune Tulip Heights Kolar Road Janki Nagar,650.0,3.0,0,0,0,0,0,100-199
347,22.5,bhopal,0.5,0,270,2,3,-1,0,1.0,Rai Pink City Phase 2 Kolar Road Janki Nagar,690.0,3.0,0,0,0,0,0,100-199
348,25.0,bhopal,0.25,1,45,2,1,-1,0,2.0,Berkheri jahangirabad Bhopal,750.0,1.0,0,0,0,0,0,100-199
349,59.0,bhopal,0.2857142857142857,2,-1,2,3,-1,-1,3.0,Aakriti Eco City Bawaria Kalan,1750.0,2.0,0,0,0,0,0,100-199
350,35.0,bhopal,,-1,-1,0,0,-1,-1,3.0,Ruchi Lifescapes Hoshangabad Road,1168.0,,0,0,0,0,0,100-199
351,33.0,bhopal,0.0,1,-1,2,0,-1,0,3.0,Kotra Sultanabad,840.0,0.0,0,1,1,0,0,100-199
352,11.0,bhopal,0.5,1,-1,1,0,-1,-1,2.0,New Ashoka Garden,400.0,1.0,0,0,0,0,0,100-199
353,13.3,bhopal,0.8333333333333334,0,-1,2,0,0,0,2.0,IBD Hallmark Citii Kolar Road Janki Nagar,628.0,5.0,0,0,0,0,0,100-199
354,40.0,bhopal,1.0,1,-1,2,0,-1,-1,2.0,Nikhil Bungalows Hoshangabad Road,1000.0,6.0,0,0,0,0,0,100-199
355,35.0,bhopal,0.375,-1,-1,2,0,-1,-1,2.0,Shastri Nagar,847.2,3.0,0,0,0,0,0,100-199
356,17.0,bhopal,0.5,-1,-1,1,0,-1,-1,2.0,Shastri Nagar,368.0,1.0,0,0,0,0,0,100-199
357,30.0,bhopal,0.0,-1,-1,1,0,-1,-1,1.0,Shastri Nagar,418.4,0.0,0,0,0,0,0,100-199
358,42.0,bhopal,0.0,-1,-1,2,0,-1,-1,4.0,Shastri Nagar,1200.0,0.0,0,0,0,0,0,100-199
359,72.0,bhopal,0.0,0,-1,3,2,-1,-1,3.0,Dwarika Parisar Arvind Vihar,1361.0,0.0,0,0,0,0,0,100-199
360,14.0,bhopal,0.0,0,90,1,0,-1,3,2.0,Trilanga,550.0,0.0,0,1,0,0,0,100-199
361,70.0,bhopal,0.625,1,-1,2,0,-1,-1,2.0,"budruk, bhopal Bhopal",528.0,10.0,0,0,0,0,0,100-199
362,18.0,bhopal,0.6666666666666666,1,-1,2,2,-1,-1,2.0,Karariya Sajiabad,670.0,2.0,0,0,0,0,0,100-199
363,20.0,bhopal,0.5,1,-1,2,0,-1,-1,2.0,Fortune Soumya Heritage Hoshangabad Road,752.0,2.0,0,0,0,0,0,100-199
364,35.0,bhopal,0.8,0,90,3,1,-1,0,3.0,Spring Valley Dew Katara Hills,1228.0,4.0,0,1,0,0,0,100-199
365,30.0,bhopal,0.75,2,-1,2,0,-1,-1,2.0,Infront of rajdhani petrol pump Chicklod road jehangirabad Bhopal Bhopal,520.0,3.0,0,0,0,0,0,100-199
366,39.5,bhopal,0.3333333333333333,1,90,4,4,-1,0,3.0,Bawaria Kalan,1350.0,2.0,0,1,0,0,0,100-199
367,31.0,bhopal,0.75,-1,-1,2,0,-1,-1,2.0,Arera Hills,540.0,3.0,0,0,0,0,0,100-199
368,31.0,bhopal,1.0,0,90,2,2,0,0,3.0,Bawaria Kalan,917.0,3.0,0,0,0,0,0,100-199
369,35.0,bhopal,0.3333333333333333,1,-1,2,3,-1,0,3.0,Unihomes Bhopal Kolar Road Janki Nagar,857.0,2.0,1,1,0,0,0,100-199
370,35.0,bhopal,0.25,1,90,2,2,-1,0,3.0,Gulmohar,1200.0,1.0,0,0,1,0,0,100-199
371,57.0,bhopal,0.3333333333333333,1,-1,2,1,-1,-1,3.0,Kamla Nagar,959.2,1.0,0,0,0,0,0,100-199
372,20.0,bhopal,0.6666666666666666,-1,-1,1,0,-1,-1,1.0,Rachna Nagar,272.0,2.0,0,0,0,0,0,100-199
373,180.0,bhopal,0.3333333333333333,1,0,3,3,-1,3,3.0,Mahadev parisar Shivaji Nagar,1600.0,2.0,0,1,1,0,0,100-199
374,30.0,bhopal,1.0,-1,-1,2,0,-1,-1,2.0,Arera Hills,600.0,3.0,0,0,0,0,0,100-199
375,30.0,bhopal,1.0,-1,-1,2,0,-1,-1,2.0,Arera Hills,720.0,3.0,0,0,0,0,0,100-199
376,31.0,bhopal,0.6666666666666666,1,-1,2,2,-1,-1,3.0,Mahendra Greenwoods Hoshangabad Road,1100.0,4.0,0,1,0,0,0,100-199
377,32.0,bhopal,0.5714285714285714,1,-1,2,0,-1,-1,3.0,Fortune Divine City Hoshangabad Road,960.0,4.0,0,0,0,0,0,100-199
378,15.0,bhopal,0.5,0,-1,2,0,-1,-1,2.0,Gulmohar Colony,600.0,2.0,0,0,0,0,0,100-199
379,25.0,bhopal,1.0,0,-1,2,2,-1,-1,2.0,kolar veneet kunj Bhopal,700.0,5.0,0,0,0,0,0,100-199
380,17.0,bhopal,0.0,0,-1,1,0,-1,-1,2.0,Trilanga,400.0,0.0,0,0,0,0,0,100-199
381,6.0,bhopal,0.0,0,90,1,0,-1,0,1.0,Bairagarh Kalan,720.0,0.0,0,0,0,0,0,100-199
382,62.0,bhopal,1.0,1,-1,4,3,-1,-1,4.0,Sagar Premium Towers Kolar Road Janki Nagar,1400.0,7.0,0,0,0,0,0,100-199
383,,bhopal,1.0,1,90,2,0,-1,3,2.0,SWEET HOMES Bhopal,420.0,3.0,0,0,1,0,0,100-199
384,33.0,bhopal,0.6666666666666666,0,-1,1,1,-1,-1,2.0,Bawadiya Kalan,618.0,4.0,0,0,0,0,0,100-199
385,54.0,bhopal,0.1666666666666667,0,-1,3,2,-1,-1,4.0,Sagar Premium Towers Kolar Road Janki Nagar,2000.0,1.0,0,0,0,0,0,100-199
386,24.0,bhopal,0.5,-1,-1,2,1,-1,-1,3.0,Saket Nagar,760.0,1.0,0,0,0,0,0,100-199
387,24.0,bhopal,1.0,0,-1,2,2,-1,-1,3.0,Lalghati,850.0,3.0,0,0,0,0,0,100-199
388,22.0,bhopal,0.3333333333333333,2,-1,1,0,-1,-1,2.0,Katara Hills,472.0,1.0,0,0,0,0,0,100-199
389,20.0,bhopal,0.3333333333333333,0,90,2,1,-1,0,2.0,Banjari,440.0,2.0,0,0,1,0,0,100-199
390,20.0,bhopal,1.0,0,-1,2,2,-1,1,2.0,Kolar Road Janki Nagar,640.0,3.0,0,0,0,0,0,100-199
391,36.0,bhopal,0.5,2,-1,1,1,-1,-1,10.0,Anandnagar Colony,400.0,2.0,1,0,0,0,0,100-199
392,22.0,bhopal,0.8333333333333334,2,-1,2,2,-1,-1,2.0,Ramayan Indraprasth Bagli Village,790.0,5.0,0,0,0,0,0,100-199
393,35.0,bhopal,0.6,0,-1,2,0,-1,-1,3.0,"Salaiya, Bhopal Bhopal",880.0,3.0,0,0,0,0,0,100-199
394,14.0,bhopal,1.0,0,-1,1,2,-1,-1,1.0,colony,470.0,2.0,0,0,0,0,0,100-199
395,41.0,bhopal,0.1666666666666667,0,0,3,3,-1,0,3.0,Unitech Unihomes 2 Kolar Road Janki Nagar,1145.0,1.0,0,1,1,0,0,100-199
396,23.0,bhopal,0.1666666666666667,0,-1,2,2,-1,-1,2.0,Sheetal heights Misrod,531.0,1.0,0,0,0,0,0,100-199
397,15.0,bhopal,0.6666666666666666,0,-1,1,1,-1,-1,1.0,Ashoka Garden,450.0,2.0,0,0,0,0,0,100-199
398,55.1,bhopal,1.0,0,-1,3,0,1,-1,3.0,Sagar Life Style Towers E8,1413.6,6.0,1,0,0,0,0,100-199
399,50.6,bhopal,1.0,0,-1,3,0,1,-1,3.0,Sagar Life Style Towers E8,1389.6,6.0,1,0,0,0,0,100-199
400,45.2,bhopal,,0,-1,2,0,1,-1,2.0,Sagar Life Style Towers E8,1077.6,,1,0,0,0,0,100-199
401,50.1,bhopal,,0,-1,2,0,1,-1,2.0,Sagar Life Style Towers E8,1144.8,,1,0,0,0,0,100-199
402,47.9,bhopal,,0,-1,2,0,1,-1,2.0,Sagar Life Style Towers E8,1139.2,,1,0,0,0,0,100-199
403,52.6,bhopal,,0,-1,2,0,1,-1,2.0,Sagar Life Style Towers E8,1200.0,,1,0,0,0,0,100-199
404,12.5,bhopal,0.6666666666666666,0,-1,1,0,-1,-1,1.0,Old Subhash Nagar Colony,320.0,2.0,0,0,0,0,0,100-199
405,23.5,bhopal,1.0,0,90,2,1,0,0,2.0,Aashima Heights Danish Kunj,612.0,4.0,1,0,1,0,0,100-199
406,60.0,bhopal,0.75,1,-1,3,0,-1,-1,3.0,"Lalghati, Bhopal Bhopal",840.0,6.0,0,0,0,0,0,100-199
