Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
7411,46.3,jaipur,0.75,1,90,2,3,1,0,3.0,Raghav Dream Homes Jagatpura,1057.6,3.0,1,0,0,0,0
7412,37.5,jaipur,0.0,1,-1,2,0,-1,-1,3.0,Mansarovar,1000.0,0.0,0,0,0,0,0
7413,23.0,jaipur,0.6666666666666666,1,0,2,1,1,0,2.0,GOVINDPURA KARDHANI Jaipur,850.0,2.0,0,1,0,0,0
7414,51.0,jaipur,1.0,1,-1,2,2,-1,-1,3.0,Rangoli road vashali nagar Jaipur,1190.0,4.0,0,0,0,0,0
7415,57.0,jaipur,0.1666666666666667,1,90,2,2,-1,0,3.0,Parth Residency 5 Mansarovar,1110.0,1.0,1,0,1,0,0
7416,31.0,jaipur,0.6666666666666666,0,90,2,2,-1,0,2.0,Jagatpura,800.0,4.0,1,1,1,0,0
7417,65.0,jaipur,0.3333333333333333,1,270,3,3,-1,0,3.0,Sodala,1201.0,1.0,0,0,1,0,0
7418,32.5,jaipur,0.5,1,90,2,1,1,0,2.0,AROHA Jagatpura,732.0,3.0,1,1,1,0,0
7419,53.0,jaipur,0.5,1,90,3,2,1,0,3.0,Vaishali Nagar,1058.0,3.0,1,0,1,0,0
7420,51.0,jaipur,0.0,0,90,2,2,0,0,3.0,Mansarovar,980.0,0.0,1,0,1,0,0
7421,44.0,jaipur,0.5,1,90,3,2,1,0,3.0,Vaishali Nagar,862.0,3.0,1,0,1,0,0
7422,195.0,jaipur,0.2727272727272727,1,270,4,3,1,0,4.0,Raja Park,2160.0,3.0,0,0,1,0,1
7423,52.3,jaipur,1.0,0,270,3,2,1,0,3.0,Chitrakut,1250.0,2.0,0,0,1,0,0
7424,55.0,jaipur,0.0,1,90,2,2,1,0,3.0,Gopal Pura Mode,1000.0,0.0,1,0,1,0,0
7425,31.0,jaipur,0.5,1,-1,2,1,-1,-1,2.0,Satyam Homes ,700.0,3.0,0,0,0,0,0
7426,150.0,jaipur,0.9166666666666666,2,0,3,3,1,0,3.0,Rangoli Greens Vaishali Nagar,1509.6,11.0,0,1,1,0,0
7427,,jaipur,0.25,1,0,3,3,1,0,3.0,Akshat Nilay Civil Lines,1592.0,2.0,0,0,1,0,0
7428,51.0,jaipur,0.3333333333333333,2,-1,3,3,-1,-1,3.0,Jagatpura,1156.8,1.0,0,0,0,0,0
7429,42.0,jaipur,0.5,0,90,2,2,-1,0,3.0,Jagatpura,1120.0,3.0,1,1,1,0,0
7430,35.0,jaipur,0.6666666666666666,0,-1,2,1,-1,-1,2.0,Bajaj Nagar Enclave,950.0,2.0,0,0,0,0,0
7431,170.0,jaipur,0.6666666666666666,0,270,4,2,-1,3,3.0,Mahima Elite Shyam Nagar,1525.0,6.0,0,0,1,0,1
7432,48.0,jaipur,0.5,1,90,3,2,1,0,3.0,Mansarovar Extension,1086.0,3.0,1,0,1,0,0
7433,155.0,jaipur,0.2,1,270,2,2,1,0,2.0,Hanuman Nilayam C-Scheme,1464.0,1.0,1,0,1,0,0
7434,56.0,jaipur,0.3333333333333333,1,-1,3,2,1,-1,3.0,Ajmer Road,1093.0,1.0,0,0,0,0,0
7435,49.1,jaipur,0.5,1,90,2,1,1,0,3.0,Shree Ganesham Green Space Mangyawas,1132.8,3.0,1,0,1,0,0
7436,24.0,jaipur,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Jhotwara,720.0,1.0,0,0,0,0,0
7437,52.3,jaipur,0.8333333333333334,1,45,2,2,1,0,3.0,Mansarovar,1100.8,5.0,1,1,1,0,0
7438,55.1,jaipur,0.6666666666666666,1,90,3,2,1,0,3.0,Shree Ganesham Green Space Mansarovar,1133.6,4.0,1,0,1,0,0
7439,40.0,jaipur,0.5,0,0,2,1,-1,0,2.0,Mansarovar Extension,800.0,2.0,1,0,0,0,0
7440,,jaipur,0.3333333333333333,0,90,3,1,1,0,3.0,FS Pinnacle Jyoti Nagar,1653.6,8.0,0,1,1,0,1
7441,46.3,jaipur,0.75,1,90,2,3,1,0,3.0,Raghav Dream Homes Jagatpura,1057.6,3.0,1,0,0,0,0
7442,37.5,jaipur,0.0,1,-1,2,0,-1,-1,3.0,Mansarovar,1000.0,0.0,0,0,0,0,0
7443,23.0,jaipur,0.6666666666666666,1,0,2,1,1,0,2.0,GOVINDPURA KARDHANI Jaipur,850.0,2.0,0,1,0,0,0
7444,51.0,jaipur,1.0,1,-1,2,2,-1,-1,3.0,Rangoli road vashali nagar Jaipur,1190.0,4.0,0,0,0,0,0
7445,57.0,jaipur,0.1666666666666667,1,90,2,2,-1,0,3.0,Parth Residency 5 Mansarovar,1110.0,1.0,1,0,1,0,0
7446,31.0,jaipur,0.6666666666666666,0,90,2,2,-1,0,2.0,Jagatpura,800.0,4.0,1,1,1,0,0
7447,65.0,jaipur,0.3333333333333333,1,270,3,3,-1,0,3.0,Sodala,1201.0,1.0,0,0,1,0,0
7448,32.5,jaipur,0.5,1,90,2,1,1,0,2.0,AROHA Jagatpura,732.0,3.0,1,1,1,0,0
7449,53.0,jaipur,0.5,1,90,3,2,1,0,3.0,Vaishali Nagar,1058.0,3.0,1,0,1,0,0
7450,51.0,jaipur,0.0,0,90,2,2,0,0,3.0,Mansarovar,980.0,0.0,1,0,1,0,0
