Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
22120,97.2,bangalore,0.5,1,-1,2,0,-1,-1,2.0,Divyasree Elan Kaikondrahalli,1065.6,5.0,0,0,0,0,0
22121,85.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1092.8,0.0,0,0,0,0,0
22122,88.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1065.6,0.0,0,0,0,0,0
22123,90.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Ambalipura Haralur,1040.0,0.0,0,0,0,0,0
22124,96.0,bangalore,0.5,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1065.6,5.0,0,0,0,0,0
22125,88.0,bangalore,0.5,0,0,3,2,1,0,3.0,Phase 8th JP Nagar,1340.0,2.0,1,1,0,0,0
22126,90.0,bangalore,0.95,1,-1,3,0,-1,-1,3.0,GM Infinite Daffodils Tumkur Road,1320.0,19.0,0,0,0,0,0
22127,130.0,bangalore,1.0,1,-1,4,0,-1,-1,3.0,DS Max Sunscape Phase 7 JP Nagar,2680.0,5.0,0,0,0,0,0
22128,72.0,bangalore,0.25,0,0,2,1,-1,0,2.0,Block 1st HRBR Layout,856.0,1.0,0,1,0,0,0
22129,63.0,bangalore,0.5,1,90,3,3,1,0,3.0,Sriven Rag Metropole J P Nagar,1435.0,3.0,0,0,0,0,0
22130,60.0,bangalore,0.6,1,90,3,3,1,0,3.0,Road,1200.0,3.0,0,0,1,0,0
22131,239.0,bangalore,1.0,1,0,3,0,1,0,3.0,Pentine Homes Sampangiram Nagar,2000.0,3.0,0,0,0,0,0
22132,78.0,bangalore,1.0,2,225,3,2,1,0,3.0,Tata New Haven Tumkur Road,1000.0,10.0,0,1,1,0,1
